Year,Year Label,Economy,Economy Label,Mode,Mode Label,Direction,Direction Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,US dollars at current prices per capita,US dollars at current prices per capita Footnote,Percentage of total world,Percentage of total world Footnote,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Percentage of Gross Fixed Capital Formation,Percentage of Gross Fixed Capital Formation Footnote
2012,2012,624,Guinea-Bissau,9,Stock,1,Inward,92.316,,55.857,,0.000403,,9.33121,,142.19202,
2012,2012,624,Guinea-Bissau,9,Stock,2,Outward,5.318,,3.218,,2.30E-05,,0.53755,,8.19143,
2012,2012,626,Timor-Leste,8,Flow,1,Inward,38.531,,33.868,,0.002623,,3.32052,,5.76382,
2012,2012,626,Timor-Leste,8,Flow,2,Outward,12.667,,11.134,,0.000983,,1.09162,,1.89484,
2012,2012,626,Timor-Leste,9,Stock,1,Inward,243.867,,214.355,,0.001064,,21.01596,,36.47983,
2012,2012,626,Timor-Leste,9,Stock,2,Outward,73.667,,64.752,,0.000323,,6.34847,,11.01978,
2012,2012,634,Qatar,8,Flow,1,Inward,395.879,,207.739,,0.026948,,0.21189,,0.7806,
2012,2012,634,Qatar,8,Flow,2,Outward,1840.11,,965.602,,0.142735,,0.98489,,3.62834,
2012,2012,634,Qatar,9,Stock,1,Inward,30714.286,,16117.401,,0.133977,,16.43939,,60.56267,
2012,2012,634,Qatar,9,Stock,2,Outward,20302.198,,10653.631,,0.088958,,10.86647,,40.03204,
2012,2012,642,Romania,8,Flow,1,Inward,3198.547,,158.838,,0.217726,,1.78557,,6.62978,
2012,2012,642,Romania,8,Flow,2,Outward,-114.278,,-5.675,,-0.008864,,-0.0638,,-0.23687,
2012,2012,642,Romania,9,Stock,1,Inward,76328.671,,3790.447,,0.33295,,42.61008,,158.20997,
2012,2012,642,Romania,9,Stock,2,Outward,1941.544,,96.416,,0.008507,,1.08386,,4.02433,
2012,2012,643,Russian Federation,8,Flow,1,Inward,30187.664,,210.178,,2.054878,,1.36701,,6.34016,
2012,2012,643,Russian Federation,8,Flow,2,Outward,28422.531,,197.888,,2.204693,,1.28708,,5.96944,
2012,2012,643,Russian Federation,9,Stock,1,Inward,438194,,3050.866,,1.911427,,19.84309,,92.03161,
2012,2012,643,Russian Federation,9,Stock,2,Outward,332834,,2317.312,,1.458374,,15.07199,,69.90339,
2012,2012,646,Rwanda,8,Flow,1,Inward,254.963,,23.52,,0.017355,,3.3324,,14.72018,
2012,2012,646,Rwanda,9,Stock,1,Inward,582.737,,53.756,,0.002542,,7.61643,,33.64402,
2012,2012,646,Rwanda,9,Stock,2,Outward,12.946,,1.194,,5.70E-05,,0.16921,,0.74743,
2012,2012,659,Saint Kitts and Nevis,8,Flow,1,Inward,108.375,,2270.734,,0.007377,,13.13033,,49.63302,
2012,2012,660,Anguilla,8,Flow,1,Inward,43.544,,3236.257,,0.002964,,15.3048,,86.74601,
2012,2012,662,Saint Lucia,8,Flow,1,Inward,73.558,,424.888,,0.005007,,4.58086,,18.74575,
2012,2012,670,Saint Vincent and the Grenadines,8,Flow,1,Inward,115.111,,1065.027,,0.007836,,15.76796,,65.33172,
2012,2012,678,Sao Tome and Principe,8,Flow,1,Inward,22.472,,118.319,,0.00153,,8.89748,,24.99566,
2012,2012,678,Sao Tome and Principe,8,Flow,2,Outward,0.403,,2.121,,3.10E-05,,0.15948,,0.44803,
2012,2012,678,Sao Tome and Principe,9,Stock,1,Inward,314.54,,1656.136,,0.001372,,124.54042,,349.87101,
2012,2012,678,Sao Tome and Principe,9,Stock,2,Outward,21.9,,115.309,,9.60E-05,,8.67119,,24.35994,
2012,2012,682,Saudi Arabia,8,Flow,1,Inward,12182.373,,395.255,,0.829256,,1.65527,,7.42942,
2012,2012,682,Saudi Arabia,8,Flow,2,Outward,4401.548,,142.808,,0.341421,,0.59806,,2.68428,
2012,2012,682,Saudi Arabia,9,Stock,1,Inward,199032.133,,6457.566,,0.86819,,27.04333,,121.37969,
2012,2012,682,Saudi Arabia,9,Stock,2,Outward,34359.467,,1114.787,,0.150552,,4.66857,,20.95411,
2012,2012,686,Senegal,8,Flow,1,Inward,276.175,,20.872,,0.018799,,1.56368,,7.47435,
2012,2012,686,Senegal,8,Flow,2,Outward,55.993,,4.232,,0.004343,,0.31703,,1.51538,
2012,2012,686,Senegal,9,Stock,1,Inward,2282.589,,172.507,,0.009957,,12.92382,,61.77546,
2012,2012,686,Senegal,9,Stock,2,Outward,361.749,,27.339,,0.001585,,2.04819,,9.79028,
2012,2012,688,Serbia,8,Flow,1,Inward,1592.959,,169.414,,0.108433,,3.21985,,14.96678,
2012,2012,688,Serbia,8,Flow,2,Outward,351.558,,37.389,,0.02727,,0.7106,,3.30309,
2012,2012,688,Serbia,9,Stock,1,Inward,29344.17,,3120.803,,0.128001,,59.31339,,275.70557,
2012,2012,688,Serbia,9,Stock,2,Outward,2359.901,,250.98,,0.01034,,4.77007,,22.17264,
2012,2012,690,Seychelles,8,Flow,1,Inward,261.36,,2742.238,,0.017791,,24.07089,,74.95268,
2012,2012,690,Seychelles,8,Flow,2,Outward,15.51,,162.734,,0.001203,,1.42845,,4.44795,
2012,2012,690,Seychelles,9,Stock,1,Inward,3019.067,,31676.622,,0.013169,,278.05182,,865.80642,
2012,2012,690,Seychelles,9,Stock,2,Outward,292.584,,3069.85,,0.001282,,26.9466,,83.90717,
2012,2012,694,Sierra Leone,8,Flow,1,Inward,722.447,,106.421,,0.049177,,19.00245,,74.23367,
2012,2012,694,Sierra Leone,9,Stock,1,Inward,1417.398,,208.791,,0.006183,,37.28167,,145.64208,
2012,2012,702,Singapore,8,Flow,1,Inward,60102.986,,11169.472,,4.091218,,20.36748,,77.06202,
2012,2012,702,Singapore,8,Flow,2,Outward,20480.363,Asset/liability basis.,3806.048,,1.588631,,6.94031,,26.25923,
2012,2012,702,Singapore,9,Stock,1,Inward,829263.425,Asset/liability basis.,154109.395,,3.617294,,281.01781,,1063.25361,
2012,2012,702,Singapore,9,Stock,2,Outward,572977.769,Asset/liability basis.,106481.553,,2.510608,,194.16864,,734.65278,
2012,2012,703,Slovakia,8,Flow,1,Inward,2981.688,,551.217,,0.202964,,3.15092,,15.434,
2012,2012,703,Slovakia,8,Flow,2,Outward,8.364,,1.546,,0.000649,,0.00884,,0.0433,
2012,2012,703,Slovakia,9,Stock,1,Inward,55124.302,,10190.686,,0.240455,,58.25299,,285.33781,
2012,2012,703,Slovakia,9,Stock,2,Outward,4765.193,,880.929,,0.02088,,5.03565,,24.66589,
2012,2012,704,Viet Nam,8,Flow,1,Inward,8368,,93.705,,0.569611,,4.27832,,14.93164,
2012,2012,704,Viet Nam,8,Flow,2,Outward,1200,,13.438,,0.093082,,0.61353,,2.14125,
2012,2012,704,Viet Nam,9,Stock,1,Inward,72891.298,,816.24,,0.317956,,37.26727,,130.06532,
2012,2012,704,Viet Nam,9,Stock,2,Outward,4384,,49.092,,0.019209,,2.24142,,7.82269,
2012,2012,705,Slovenia,8,Flow,1,Inward,339.331,,163.979,,0.023098,,0.72848,,3.82593,
2012,2012,705,Slovenia,8,Flow,2,Outward,-258.846,,-125.085,,-0.020078,,-0.5557,,-2.91847,
2012,2012,705,Slovenia,9,Stock,1,Inward,12202.659,,5896.844,,0.053229,,26.19695,,137.58431,
2012,2012,705,Slovenia,9,Stock,2,Outward,7533.678,,3640.594,,0.03301,,16.17347,,84.94181,
2012,2012,706,Somalia,8,Flow,1,Inward,107.33,,8.628,,0.007306,,2.65556,,18.59372,
2012,2012,706,Somalia,9,Stock,1,Inward,775.52,,62.339,,0.003383,,19.18795,,134.35012,
2012,2012,710,South Africa,8,Flow,1,Inward,4558.847,Asset/liability basis.,85.781,,0.310321,,1.04947,,5.85152,
2012,2012,710,South Africa,8,Flow,2,Outward,2987.587,Asset/liability basis.,56.216,,0.231743,,0.68776,,3.83472,
2012,2012,710,South Africa,9,Stock,1,Inward,163510.113,Asset/liability basis.,3076.677,,0.71324,,37.64072,,209.87375,
2012,2012,710,South Africa,9,Stock,2,Outward,111779.465,Asset/liability basis.,2103.291,,0.489782,,25.7321,,143.47477,
2012,2012,716,Zimbabwe,8,Flow,1,Inward,400,,30.154,,0.027228,,2.33715,,19.23844,
2012,2012,716,Zimbabwe,8,Flow,2,Outward,49,,3.694,,0.003801,,0.2863,,2.35671,
2012,2012,716,Zimbabwe,9,Stock,1,Inward,2601.55,,196.116,,0.011348,,15.20054,,125.12443,
2012,2012,716,Zimbabwe,9,Stock,2,Outward,388.312,,29.273,,0.001701,,2.26886,,18.6763,
2012,2012,724,Spain,8,Flow,1,Inward,25696.453,,549.585,,1.749161,,1.93961,,10.32205,
2012,2012,724,Spain,8,Flow,2,Outward,-3981.858,,-85.162,,-0.308867,,-0.30056,,-1.59948,
2012,2012,724,Spain,9,Stock,1,Inward,592267.183,,12667.169,,2.583503,,44.70526,,237.90877,
2012,2012,724,Spain,9,Stock,2,Outward,567932.645,,12146.712,,2.488502,,42.86845,,228.13379,
2012,2012,728,South Sudan,8,Flow,1,Inward,161,,15.044,,0.010959,,1.81419,,14.04837,
2012,2012,729,Sudan,8,Flow,1,Inward,2311,,65.728,,0.15731,,3.71026,,22.46076,
2012,2012,729,Sudan,9,Stock,1,Inward,19736.151,,561.327,,0.08609,,31.68596,,191.81692,
2012,2012,740,Suriname,8,Flow,1,Inward,173.723,,311.27,,0.011825,,3.34256,,7.42278,
2012,2012,740,Suriname,8,Flow,2,Outward,-0.857,,-1.535,,-6.60E-05,,-0.01648,,-0.0366,
2012,2012,740,Suriname,9,Stock,1,Inward,1035.434,,1855.248,,0.004517,,19.9225,,44.24165,
2012,2012,740,Suriname,9,Stock,2,Outward,496.057,,888.814,,0.002174,,9.54448,,21.19532,
2012,2012,748,Eswatini,8,Flow,1,Inward,31.538,,28.376,,0.002147,,0.64539,,5.45819,
2012,2012,748,Eswatini,8,Flow,2,Outward,-7.512,,-6.759,,-0.000583,,-0.15372,,-1.30007,
2012,2012,748,Eswatini,9,Stock,1,Inward,922.381,,829.894,,0.004023,,18.87542,,159.63325,
2012,2012,748,Eswatini,9,Stock,2,Outward,46.824,,42.129,,0.000205,,0.95819,,8.10359,
2012,2012,752,Sweden,8,Flow,1,Inward,16257.074,,1701.245,,1.106621,,2.94254,,12.93559,
2012,2012,752,Sweden,8,Flow,2,Outward,29370.983,,3073.569,,2.278263,,5.31617,,23.3702,
2012,2012,752,Sweden,9,Stock,1,Inward,354496.118,,37096.756,,1.546332,,64.16408,,282.0691,
2012,2012,752,Sweden,9,Stock,2,Outward,387428.549,,40543.018,,1.69759,,70.12488,,308.27311,
2012,2012,757,"Switzerland, Liechtenstein",8,Flow,1,Inward,29482.974,,3670.578,,2.00691,,4.22305,,16.39914,
2012,2012,757,"Switzerland, Liechtenstein",8,Flow,2,Outward,44076.6,,5487.459,,3.418955,,6.3134,,24.51647,
2012,2012,757,"Switzerland, Liechtenstein",9,Stock,1,Inward,781079.279,,97242.984,,3.407112,,111.87937,,434.4552,
2012,2012,757,"Switzerland, Liechtenstein",9,Stock,2,Outward,1190373.488,,148199.387,,5.215841,,170.50541,,662.11455,
2012,2012,760,Syrian Arab Republic,9,Stock,1,Inward,10742.908,,475.233,,0.046861,,22.93628,,120.40206,
2012,2012,760,Syrian Arab Republic,9,Stock,2,Outward,5,,0.221,,2.20E-05,,0.01068,,0.05604,
2012,2012,762,Tajikistan,8,Flow,1,Inward,254.793,,32.024,,0.017344,,3.30948,,14.01841,
2012,2012,762,Tajikistan,9,Stock,1,Inward,1599.297,,201.008,,0.006976,,20.7731,,87.99145,
2012,2012,764,Thailand,8,Flow,1,Inward,12897.168,,186.491,,0.877912,,3.24409,,12.01799,
2012,2012,764,Thailand,8,Flow,2,Outward,14258.703,,206.179,,1.106026,,3.58657,,13.28672,
2012,2012,764,Thailand,9,Stock,1,Inward,180046.511,,2603.445,,0.785373,,45.28807,,167.7731,
2012,2012,764,Thailand,9,Stock,2,Outward,56981.796,,823.948,,0.249676,,14.33294,,53.09746,
2012,2012,768,Togo,8,Flow,1,Inward,121.519,,17.544,,0.008272,,2.24459,,11.48134,
2012,2012,768,Togo,8,Flow,2,Outward,420.331,,60.683,,0.032604,,7.76398,,39.71377,
2012,2012,768,Togo,9,Stock,1,Inward,1358.063,,196.064,,0.005924,,25.08496,,128.31278,
2012,2012,768,Togo,9,Stock,2,Outward,1561.673,,225.459,,0.006843,,28.84588,,147.55035,
2012,2012,776,Tonga,8,Flow,1,Inward,31.114,,289.423,,0.002118,,6.70582,,19.14885,
2012,2012,776,Tonga,8,Flow,2,Outward,7.444,,69.245,,0.000577,,1.60438,,4.58141,
2012,2012,776,Tonga,9,Stock,1,Inward,295.12,,2745.251,,0.001287,,63.60647,,181.632,
2012,2012,776,Tonga,9,Stock,2,Outward,81.402,,757.214,,0.000357,,17.54437,,50.09897,
2012,2012,780,Trinidad and Tobago,8,Flow,1,Inward,-1904.348,,-1331.361,,-0.129629,,-7.02149,,-39.13332,
2012,2012,780,Trinidad and Tobago,8,Flow,2,Outward,189.417,,132.425,,0.014693,,0.6984,,3.89242,
2012,2012,780,Trinidad and Tobago,9,Stock,1,Inward,10984.308,,7679.31,,0.047914,,40.50005,,225.72161,
2012,2012,780,Trinidad and Tobago,9,Stock,2,Outward,555.202,,388.151,,0.002433,,2.04708,,11.40911,
2012,2012,784,United Arab Emirates,8,Flow,1,Inward,9566.651,,1104.061,,0.651203,,2.55389,,12.27096,
2012,2012,784,United Arab Emirates,8,Flow,2,Outward,2536.011,,292.674,,0.196715,,0.67701,,3.25289,
2012,2012,784,United Arab Emirates,9,Stock,1,Inward,80576.844,,9299.15,,0.351481,,21.51064,,103.35437,
2012,2012,784,United Arab Emirates,9,Stock,2,Outward,60274,,6956.055,,0.264102,,16.09063,,77.3123,
2012,2012,788,Tunisia,8,Flow,1,Inward,1603.186,,143.47,,0.109129,,3.47664,,15.1402,
2012,2012,788,Tunisia,8,Flow,2,Outward,13.445,,1.203,,0.001043,,0.02916,,0.12697,
2012,2012,788,Tunisia,9,Stock,1,Inward,32604.153,,2917.759,,0.142221,,70.70478,,307.90782,
2012,2012,788,Tunisia,9,Stock,2,Outward,296.659,,26.548,,0.0013,,0.64333,,2.8016,
2012,2012,792,Türkiye,8,Flow,1,Inward,13745,,182.591,,0.935624,,1.56095,,5.7688,
2012,2012,792,Türkiye,8,Flow,2,Outward,4107,,54.558,,0.318574,,0.46641,,1.72371,
2012,2012,792,Türkiye,9,Stock,1,Inward,192219,,2553.474,,0.83847,,21.82928,,80.67464,
2012,2012,792,Türkiye,9,Stock,2,Outward,30968,,411.385,,0.135692,,3.51687,,12.99732,
2012,2012,795,Turkmenistan,8,Flow,1,Inward,3129.615,,573.328,,0.213033,,8.89998,,18.85593,
2012,2012,795,Turkmenistan,9,Stock,1,Inward,19963.002,,3657.11,,0.08708,,56.77068,,120.27711,
2012,2012,798,Tuvalu,8,Flow,1,Inward,1.325,,122.075,,9.00E-05,,3.56172,,201.20855,
2012,2012,798,Tuvalu,9,Stock,1,Inward,6.878,,633.683,,3.00E-05,,18.48866,,1044.46218,
2012,2012,800,Uganda,8,Flow,1,Inward,1205.388,,35.17,,0.082051,,3.90945,,15.30431,
2012,2012,800,Uganda,8,Flow,2,Outward,46.337,,1.352,,0.003594,,0.15029,,0.58832,
2012,2012,800,Uganda,9,Stock,1,Inward,7674.921,,223.933,,0.033478,,24.89218,,97.44527,
2012,2012,800,Uganda,9,Stock,2,Outward,100.555,,2.934,,0.000441,,0.32613,,1.27671,
2012,2012,804,Ukraine,8,Flow,1,Inward,8401,,185.019,,0.571857,,4.77925,,25.09416,
2012,2012,804,Ukraine,8,Flow,2,Outward,1206,,26.56,,0.093548,,0.68608,,3.60237,
2012,2012,804,Ukraine,9,Stock,1,Inward,65121,,1434.187,,0.284062,,37.04672,,194.51928,
2012,2012,804,Ukraine,9,Stock,2,Outward,7712,,169.845,,0.033792,,4.38728,,23.03608,
2012,2012,807,North Macedonia,8,Flow,1,Inward,142.904,,68.067,,0.009728,,1.4664,,6.2545,
2012,2012,807,North Macedonia,8,Flow,2,Outward,-25.567,,-12.178,,-0.001983,,-0.26235,,-1.11899,
2012,2012,807,North Macedonia,9,Stock,1,Inward,4862.708,,2316.151,,0.021211,,49.89815,,212.82647,
2012,2012,807,North Macedonia,9,Stock,2,Outward,95.375,,45.428,,0.000418,,0.97868,,4.1743,
2012,2012,818,Egypt,8,Flow,1,Inward,6031,,66.1,,0.410531,,2.18091,,14.84051,
2012,2012,818,Egypt,8,Flow,2,Outward,211.1,,2.314,,0.016375,,0.07634,,0.51945,
2012,2012,818,Egypt,9,Stock,1,Inward,78643,,861.932,,0.343045,,28.43858,,193.51722,
2012,2012,818,Egypt,9,Stock,2,Outward,6285,,68.884,,0.027539,,2.27276,,15.46553,
2012,2012,834,"Tanzania, United Republic of",8,Flow,1,Inward,1799.6,,37.659,,0.122499,,4.45669,,13.02129,
2012,2012,834,"Tanzania, United Republic of",9,Stock,1,Inward,12740.9,,266.623,,0.055577,,31.55267,,92.1888,
2012,2012,842,United States of America,8,Flow,1,Inward,199034,,621.177,,13.548271,,1.21692,,6.25514,
2012,2012,842,United States of America,8,Flow,2,Outward,318196,,993.077,,24.681984,,1.94549,,10.0001,
2012,2012,842,United States of America,9,Stock,1,Inward,3915805,,12221.076,,17.080965,,23.94177,,123.06387,
2012,2012,842,United States of America,9,Stock,2,Outward,5222873,,16300.385,,22.884982,,31.93337,,164.14172,
2012,2012,854,Burkina Faso,8,Flow,1,Inward,329.301,,19.242,,0.022416,,2.62146,,11.83234,
2012,2012,854,Burkina Faso,8,Flow,2,Outward,72.96,,4.263,,0.005659,,0.58081,,2.62157,
2012,2012,854,Burkina Faso,9,Stock,1,Inward,997.808,,58.304,,0.004352,,7.94323,,35.85291,
2012,2012,854,Burkina Faso,9,Stock,2,Outward,182.813,,10.682,,0.000801,,1.45532,,6.56879,
2012,2012,858,Uruguay,8,Flow,1,Inward,2216.016,,657.35,,0.150844,,4.20502,,19.69227,
2012,2012,858,Uruguay,8,Flow,2,Outward,-24.215,,-7.183,,-0.001878,,-0.04595,,-0.21518,
2012,2012,858,Uruguay,9,Stock,1,Inward,28029.919,,8314.688,,0.122268,,53.18838,,249.08342,
2012,2012,858,Uruguay,9,Stock,2,Outward,5562.18,,1649.944,,0.024372,,10.55456,,49.42743,
2012,2012,860,Uzbekistan,8,Flow,1,Inward,744.245,Asset/liability basis.,25.226,,0.050661,,1.09585,,5.24461,
2012,2012,860,Uzbekistan,8,Flow,2,Outward,3.086,Asset/liability basis.,0.105,,0.000239,,0.00454,,0.02175,
2012,2012,860,Uzbekistan,9,Stock,1,Inward,4740.384,Asset/liability basis.,160.674,,0.020678,,6.97991,,33.40495,
2012,2012,860,Uzbekistan,9,Stock,2,Outward,158.289,Asset/liability basis.,5.365,,0.000694,,0.23307,,1.11545,
2012,2012,862,Venezuela (Bolivarian Rep. of),8,Flow,1,Inward,5973,,202.678,,0.406583,,1.56654,,7.71305,
2012,2012,862,Venezuela (Bolivarian Rep. of),8,Flow,2,Outward,4294,,145.705,,0.333079,,1.12619,,5.54493,
2012,2012,862,Venezuela (Bolivarian Rep. of),9,Stock,1,Inward,40180,,1363.401,,0.175267,,10.53802,,51.88524,
2012,2012,862,Venezuela (Bolivarian Rep. of),9,Stock,2,Outward,26391,,895.508,,0.115637,,6.92158,,34.07922,
2012,2012,882,Samoa,8,Flow,1,Inward,20.889,,105.435,,0.001422,,2.69653,,7.26001,
2012,2012,882,Samoa,8,Flow,2,Outward,11.263,,56.85,,0.000874,,1.45395,,3.91456,
2012,2012,882,Samoa,9,Stock,1,Inward,261.124,,1317.983,,0.001139,,33.70775,,90.75327,
2012,2012,882,Samoa,9,Stock,2,Outward,26.413,,133.314,,0.000116,,3.40955,,9.17971,
2012,2012,887,Yemen,8,Flow,1,Inward,-531,,-20.249,,-0.036145,,-1.65551,,-9.11226,
2012,2012,887,Yemen,8,Flow,2,Outward,8.516,,0.325,,0.000661,,0.02655,,0.14614,
2012,2012,887,Yemen,9,Stock,1,Inward,3808.142,,145.219,,0.016611,,11.8727,,65.34989,
2012,2012,887,Yemen,9,Stock,2,Outward,637.543,,24.312,,0.002794,,1.98768,,10.9406,
2012,2012,894,Zambia,8,Flow,1,Inward,1731.5,,117.432,,0.117863,,6.96831,,28.15412,
2012,2012,894,Zambia,8,Flow,2,Outward,-701.897,,-47.603,,-0.054445,,-2.82474,,-11.41282,
2012,2012,894,Zambia,9,Stock,1,Inward,11047.53,,749.256,,0.04819,,44.46007,,179.63239,
2012,2012,894,Zambia,9,Stock,2,Outward,1409.14,,95.57,,0.006174,,5.67099,,22.91256,
2012,2012,926,United Kingdom,8,Flow,1,Inward,55446.12,,865.647,,3.774225,,2.04875,,12.99716,
2012,2012,926,United Kingdom,8,Flow,2,Outward,20699.885,,323.175,,1.605659,,0.76487,,4.85227,
2012,2012,926,United Kingdom,9,Stock,1,Inward,1440493.661,,22489.551,,6.283516,,53.22661,,337.66702,
2012,2012,926,United Kingdom,9,Stock,2,Outward,1693917.13,,26446.097,,7.422211,,62.59068,,397.07217,
2013,2013,0,World,8,Flow,1,Inward,1468366.963,,203.529,,100,,1.89238,,7.69046,
2013,2013,0,World,8,Flow,2,Outward,1456500.929,,214.386,,100,,1.89205,,7.69427,
2013,2013,0,World,9,Stock,1,Inward,24917747.17,,3449.265,,100,,32.1079,,130.48684,
2013,2013,0,World,9,Stock,2,Outward,25174050.98,,3678.536,,100,,32.66586,,132.86268,
2013,2013,4,Afghanistan,8,Flow,1,Inward,48.311,,1.532,,0.00329,,0.24621,,1.92331,
2013,2013,4,Afghanistan,8,Flow,2,Outward,0.537,,0.017,,3.70E-05,,0.00274,,0.02139,
2013,2013,4,Afghanistan,9,Stock,1,Inward,1104.68,,35.023,,0.004433,,5.62986,,43.97802,
2013,2013,4,Afghanistan,9,Stock,2,Outward,6.647,,0.211,,2.60E-05,,0.03388,,0.26464,
2013,2013,8,Albania,8,Flow,1,Inward,1265.901,,438.481,,0.086211,,9.90821,,37.99224,
2013,2013,8,Albania,8,Flow,2,Outward,39.817,,13.792,,0.002734,,0.31165,,1.19498,
2013,2013,8,Albania,9,Stock,1,Inward,3930.695,,1361.509,,0.015775,,30.76556,,117.96809,
2013,2013,8,Albania,9,Stock,2,Outward,239.949,,83.113,,0.000953,,1.87809,,7.20137,
2013,2013,12,Algeria,8,Flow,1,Inward,1696.867,,44.654,,0.115561,,0.80898,,2.36655,
2013,2013,12,Algeria,8,Flow,2,Outward,-268.411,,-7.063,,-0.018428,,-0.12796,,-0.37434,
2013,2013,12,Algeria,9,Stock,1,Inward,25321.606,,666.347,,0.101621,,12.07199,,35.31493,
2013,2013,12,Algeria,9,Stock,2,Outward,1729.062,,45.501,,0.006868,,0.82432,,2.41145,
2013,2013,24,Angola,8,Flow,1,Inward,-7120.017,,-272.307,,-0.484894,,-5.20812,,-19.90986,
2013,2013,24,Angola,8,Flow,2,Outward,921.566,,35.246,,0.063273,,0.6741,,2.577,
2013,2013,24,Angola,9,Stock,1,Inward,34690.573,,1326.751,,0.13922,,25.37532,,97.00603,
2013,2013,24,Angola,9,Stock,2,Outward,3527.445,,134.908,,0.014012,,2.58024,,9.86387,
2013,2013,28,Antigua and Barbuda,8,Flow,1,Inward,94.663,,1069.669,,0.006447,,8.01241,,33.7703,
2013,2013,28,Antigua and Barbuda,9,Stock,1,Inward,503.305,Asset/liability basis.,5687.257,,0.00202,,42.6007,,179.55119,
2013,2013,28,Antigua and Barbuda,9,Stock,2,Outward,34.371,Asset/liability basis.,388.391,,0.000137,,2.90927,,12.26183,
2013,2013,31,Azerbaijan,8,Flow,1,Inward,2632,,273.754,,0.179247,,3.54906,,13.75929,
2013,2013,31,Azerbaijan,8,Flow,2,Outward,1490,,154.975,,0.1023,,2.00915,,7.78927,
2013,2013,31,Azerbaijan,9,Stock,1,Inward,18285.3,,1901.851,,0.073383,,24.65637,,95.58997,
2013,2013,31,Azerbaijan,9,Stock,2,Outward,9005,,936.608,,0.035771,,12.14257,,47.07539,
2013,2013,32,Argentina,8,Flow,1,Inward,9821.662,,231.707,,0.668883,,1.6014,,9.83088,
2013,2013,32,Argentina,8,Flow,2,Outward,889.973,,20.996,,0.061103,,0.14511,,0.89081,
2013,2013,32,Argentina,9,Stock,1,Inward,88337.66,,2084.012,,0.354517,,14.40329,,88.42061,
2013,2013,32,Argentina,9,Stock,2,Outward,34517.158,,814.309,,0.137114,,5.62796,,34.54957,
2013,2013,36,Australia,8,Flow,1,Inward,56765.524,,2456.129,,3.865895,,3.67824,,13.68229,
2013,2013,36,Australia,8,Flow,2,Outward,1441.342,,62.364,,0.098959,,0.09339,,0.34741,
2013,2013,36,Australia,9,Stock,1,Inward,569825.271,,24655.185,,2.286825,,36.92298,,137.34592,
2013,2013,36,Australia,9,Stock,2,Outward,456964.797,,19771.941,,1.815222,,29.60995,,110.14297,
2013,2013,40,Austria,8,Flow,1,Inward,5721.21,,674.708,,0.389631,,1.3303,,5.64838,
2013,2013,40,Austria,8,Flow,2,Outward,15572.642,,1836.496,,1.069182,,3.62097,,15.3744,
2013,2013,40,Austria,9,Stock,1,Inward,178825.242,,21089.029,,0.717662,,41.58062,,176.54878,
2013,2013,40,Austria,9,Stock,2,Outward,231836.392,,27340.683,,0.920934,,53.90683,,228.88509,
2013,2013,44,Bahamas,8,Flow,1,Inward,1590.443,,4124.057,,0.108314,,15.05702,,53.52982,
2013,2013,44,Bahamas,8,Flow,2,Outward,277.142,,718.635,,0.019028,,2.62375,,9.32781,
2013,2013,44,Bahamas,9,Stock,1,Inward,17192.842,,44581.465,,0.068998,,162.76784,,578.66261,
2013,2013,44,Bahamas,9,Stock,2,Outward,3497.294,,9068.57,,0.013892,,33.10954,,117.70906,
2013,2013,48,Bahrain,8,Flow,1,Inward,3728.723,,2955.38,,0.253937,,11.45905,,46.27374,
2013,2013,48,Bahrain,8,Flow,2,Outward,531.915,,421.595,,0.03652,,1.63467,,6.6011,
2013,2013,48,Bahrain,9,Stock,1,Inward,27603.723,,21878.667,,0.110779,,84.83128,,342.56429,
2013,2013,48,Bahrain,9,Stock,2,Outward,14523.936,,11511.649,,0.057694,,44.63471,,180.24314,
2013,2013,50,Bangladesh,8,Flow,1,Inward,1599.16,,10.382,,0.108907,,0.91806,,3.18971,
2013,2013,50,Bangladesh,8,Flow,2,Outward,33.73,,0.219,,0.002316,,0.01936,,0.06728,
2013,2013,50,Bangladesh,9,Stock,1,Inward,8593.49,,55.791,,0.034487,,4.93343,,17.1407,
2013,2013,50,Bangladesh,9,Stock,2,Outward,142.47,,0.925,,0.000566,,0.08179,,0.28417,
2013,2013,51,Armenia,8,Flow,1,Inward,346.092,,119.285,,0.02357,,3.11193,,14.67027,
2013,2013,51,Armenia,8,Flow,2,Outward,30.263,,10.43,,0.002078,,0.27211,,1.28279,
2013,2013,51,Armenia,9,Stock,1,Inward,5490.668,,1892.43,,0.022035,,49.37001,,232.74004,
